ablation_id,case_id,center,modality_group,t2_present,metric_name,class_id,srr_dice,nnunet_dice,dice_delta,srr_hd95,nnunet_hd95,hd95_delta,srr_component_count,nnunet_component_count,component_count_delta,srr_remote_fp_count,nnunet_remote_fp_count,remote_fp_delta,nnunet_source_path
no_proto_dictionary,Case3038,CenterC,C0+LGE+T2,True,myops_edema,4,0.042485688668184016,0.16778761061946904,-0.12530192195128503,211.08117817603662,28.21288893486063,182.868289241176,397.0,12.0,385.0,363.0,0.0,363.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz
no_proto_dictionary,Case3038,CenterC,C0+LGE+T2,True,myops_scar,5,0.28921460312783875,0.75830144426614,-0.46908684113830124,217.95662310155436,8.297908510253126,209.65871459130122,426.0,1.0,425.0,421.0,0.0,421.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz
no_proto_dictionary,Case5005,CenterE,C0+LGE,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz
no_proto_dictionary,Case5005,CenterE,C0+LGE,False,myops_scar,5,0.502177656234174,0.5725747629467542,-0.07039710671258026,154.33716950441902,11.148974014770653,143.18819548964836,26.0,1.0,25.0,16.0,0.0,16.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz
no_proto_dictionary,Case7005,CenterG,C0+LGE,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz
no_proto_dictionary,Case7005,CenterG,C0+LGE,False,myops_scar,5,0.0,0.0,0.0,,,,29.0,7.0,22.0,29.0,7.0,22.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz
no_proto_dictionary,Case8011,CenterH,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz
no_proto_dictionary,Case8011,CenterH,LGE-only,False,myops_scar,5,0.16539050535987748,0.22406639004149378,-0.0586758846816163,116.5112559709635,31.32764229603699,85.1836136749265,19.0,3.0,16.0,8.0,0.0,8.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz
no_anatomy_roi_prior,Case1029,CenterA,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1029.nii.gz
no_anatomy_roi_prior,Case1029,CenterA,LGE-only,False,myops_scar,5,0.13042355371900827,0.16436865021770683,-0.03394509649869856,52.925520936149404,51.395270620488255,1.5302503156611493,21.0,12.0,9.0,12.0,4.0,8.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1029.nii.gz
no_anatomy_roi_prior,Case1045,CenterA,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1045.nii.gz
no_anatomy_roi_prior,Case1045,CenterA,LGE-only,False,myops_scar,5,0.12236105127100388,0.09968847352024922,0.022672577750754666,47.60577073432537,58.23937490442107,-10.633604170095701,17.0,7.0,10.0,2.0,2.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1045.nii.gz
no_anatomy_roi_prior,Case2002,CenterB,C0+LGE+T2,True,myops_edema,4,0.18121802277603566,0.5376005596362364,-0.35638253686020077,145.82646411036436,17.453201935819685,128.37326217454466,119.0,5.0,114.0,106.0,0.0,106.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2002.nii.gz
no_anatomy_roi_prior,Case2002,CenterB,C0+LGE+T2,True,myops_scar,5,0.45357142857142857,0.5602700096432015,-0.10669858107177294,51.26225246305073,21.415372143918024,29.846880319132705,12.0,5.0,7.0,3.0,0.0,3.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2002.nii.gz
no_anatomy_roi_prior,Case2008,CenterB,C0+LGE+T2,True,myops_edema,4,0.29484029484029484,0.3485546711353163,-0.05371437629502146,122.62479692261472,33.237885822186755,89.38691110042797,106.0,5.0,101.0,84.0,0.0,84.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2008.nii.gz
no_anatomy_roi_prior,Case2008,CenterB,C0+LGE+T2,True,myops_scar,5,0.6274340112505409,0.7531584062196307,-0.12572439496908983,99.3252912627919,6.640625,92.6846662627919,11.0,1.0,10.0,8.0,0.0,8.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2008.nii.gz
no_anatomy_roi_prior,Case2031,CenterB,C0+LGE+T2,True,myops_edema,4,0.018712858768491592,0.29880478087649404,-0.28009192210800243,186.3410804984267,25.052956799932126,161.28812369849456,109.0,16.0,93.0,82.0,0.0,82.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2031.nii.gz
no_anatomy_roi_prior,Case2031,CenterB,C0+LGE+T2,True,myops_scar,5,0.7653179190751445,0.8013937282229965,-0.03607580914785202,7.470674383462647,5.008673145796307,2.46200123766634,7.0,2.0,5.0,2.0,0.0,2.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2031.nii.gz
no_anatomy_roi_prior,Case3004,CenterC,C0+LGE+T2,True,myops_edema,4,0.1015115080728272,0.4530451866404715,-0.3515336785676443,190.0962467428222,9.222044972510458,180.87420177031174,386.0,4.0,382.0,363.0,0.0,363.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3004.nii.gz
no_anatomy_roi_prior,Case3004,CenterC,C0+LGE+T2,True,myops_scar,5,0.5489056749951579,0.6247040252565115,-0.07579835026135362,44.93625315822671,24.000003814697266,20.936249343529447,18.0,1.0,17.0,11.0,0.0,11.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3004.nii.gz
no_anatomy_roi_prior,Case3012,CenterC,C0+LGE+T2,True,myops_edema,4,0.1256152125279642,0.45068083693125205,-0.32506562440328785,168.97445168739702,22.41202445117764,146.56242723621938,350.0,18.0,332.0,314.0,0.0,314.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3012.nii.gz
no_anatomy_roi_prior,Case3012,CenterC,C0+LGE+T2,True,myops_scar,5,0.7761474793077502,0.8267066766691673,-0.05055919736141712,6.477197209783256,2.916266679763794,3.560930530019462,19.0,2.0,17.0,17.0,1.0,16.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3012.nii.gz
no_anatomy_roi_prior,Case3023,CenterC,C0+LGE+T2,True,myops_edema,4,0.010030315505819828,0.16291793313069908,-0.15288761762487924,185.02674968095437,41.324851944191856,143.7018977367625,249.0,13.0,236.0,233.0,1.0,232.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3023.nii.gz
no_anatomy_roi_prior,Case3023,CenterC,C0+LGE+T2,True,myops_scar,5,0.6705279572287814,0.6612691466083152,0.009258810620466296,4.124789669313123,4.124789669313123,0.0,7.0,2.0,5.0,6.0,1.0,5.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3023.nii.gz
no_anatomy_roi_prior,Case3038,CenterC,C0+LGE+T2,True,myops_edema,4,0.06768242528690611,0.16778761061946904,-0.10010518533256292,172.10506237975085,28.21288893486063,143.8921734448902,196.0,12.0,184.0,166.0,0.0,166.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz
no_anatomy_roi_prior,Case3038,CenterC,C0+LGE+T2,True,myops_scar,5,0.7433104577220928,0.75830144426614,-0.01499098654404718,8.462239483157665,8.297908510253126,0.1643309729045388,5.0,1.0,4.0,3.0,0.0,3.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz
no_anatomy_roi_prior,Case5005,CenterE,C0+LGE,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz
no_anatomy_roi_prior,Case5005,CenterE,C0+LGE,False,myops_scar,5,0.5644186046511628,0.5725747629467542,-0.008156158295591465,15.319131941693485,11.148974014770653,4.1701579269228315,6.0,1.0,5.0,2.0,0.0,2.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz
no_anatomy_roi_prior,Case7005,CenterG,C0+LGE,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz
no_anatomy_roi_prior,Case7005,CenterG,C0+LGE,False,myops_scar,5,0.0,0.0,0.0,,,,12.0,7.0,5.0,12.0,7.0,5.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz
no_anatomy_roi_prior,Case8011,CenterH,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz
no_anatomy_roi_prior,Case8011,CenterH,LGE-only,False,myops_scar,5,0.22406639004149378,0.22406639004149378,0.0,31.32764229603699,31.32764229603699,0.0,3.0,3.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz
no_local_refinement,Case1029,CenterA,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1029.nii.gz
no_local_refinement,Case1029,CenterA,LGE-only,False,myops_scar,5,0.04916917695073365,0.16436865021770683,-0.11519947326697318,106.53840989336128,51.395270620488255,55.14313927287302,102.0,12.0,90.0,75.0,4.0,71.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1029.nii.gz
no_local_refinement,Case1045,CenterA,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1045.nii.gz
no_local_refinement,Case1045,CenterA,LGE-only,False,myops_scar,5,0.15620886353663888,0.09968847352024922,0.05652039001638966,43.624024905441416,58.23937490442107,-14.615349998979653,33.0,7.0,26.0,2.0,2.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1045.nii.gz
no_local_refinement,Case2002,CenterB,C0+LGE+T2,True,myops_edema,4,0.18185835819246493,0.5376005596362364,-0.3557422014437715,146.29861744735285,17.453201935819685,128.84541551153316,161.0,5.0,156.0,144.0,0.0,144.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2002.nii.gz
no_local_refinement,Case2002,CenterB,C0+LGE+T2,True,myops_scar,5,0.41192411924119243,0.5602700096432015,-0.14834589040200907,75.79268599277901,21.415372143918024,54.37731384886099,26.0,5.0,21.0,16.0,0.0,16.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2002.nii.gz
no_local_refinement,Case2008,CenterB,C0+LGE+T2,True,myops_edema,4,0.3010106928372638,0.3485546711353163,-0.047543978298052514,123.06418013037404,33.237885822186755,89.82629430818729,119.0,5.0,114.0,95.0,0.0,95.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2008.nii.gz
no_local_refinement,Case2008,CenterB,C0+LGE+T2,True,myops_scar,5,0.5568356374807988,0.7531584062196307,-0.19632276873883192,101.97163971965608,6.640625,95.33101471965608,26.0,1.0,25.0,19.0,0.0,19.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2008.nii.gz
no_local_refinement,Case2031,CenterB,C0+LGE+T2,True,myops_edema,4,0.019548276317527407,0.29880478087649404,-0.2792565045589666,186.87705666307613,25.052956799932126,161.824099863144,124.0,16.0,108.0,94.0,0.0,94.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2031.nii.gz
no_local_refinement,Case2031,CenterB,C0+LGE+T2,True,myops_scar,5,0.6763236763236763,0.8013937282229965,-0.1250700518993202,155.2284687529613,5.008673145796307,150.219795607165,12.0,2.0,10.0,6.0,0.0,6.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2031.nii.gz
no_local_refinement,Case3004,CenterC,C0+LGE+T2,True,myops_edema,4,0.09992714229669898,0.4530451866404715,-0.35311804434377253,188.5168370715093,9.222044972510458,179.29479209899884,488.0,4.0,484.0,456.0,0.0,456.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3004.nii.gz
no_local_refinement,Case3004,CenterC,C0+LGE+T2,True,myops_scar,5,0.21820165469588143,0.6247040252565115,-0.40650237056063004,219.98118850612065,24.000003814697266,195.98118469142338,89.0,1.0,88.0,83.0,0.0,83.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3004.nii.gz
no_local_refinement,Case3012,CenterC,C0+LGE+T2,True,myops_edema,4,0.12620434685189336,0.45068083693125205,-0.3244764900793587,168.1387490606847,22.41202445117764,145.72672460950704,412.0,18.0,394.0,376.0,0.0,376.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3012.nii.gz
no_local_refinement,Case3012,CenterC,C0+LGE+T2,True,myops_scar,5,0.35911650064963185,0.8267066766691673,-0.46759017601953545,221.6373531310521,2.916266679763794,218.7210864512883,89.0,2.0,87.0,87.0,1.0,86.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3012.nii.gz
no_local_refinement,Case3023,CenterC,C0+LGE+T2,True,myops_edema,4,0.010486363814219196,0.16291793313069908,-0.1524315693164799,183.5128169419119,41.324851944191856,142.18796499772003,266.0,13.0,253.0,247.0,1.0,246.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3023.nii.gz
no_local_refinement,Case3023,CenterC,C0+LGE+T2,True,myops_scar,5,0.646932646932647,0.6612691466083152,-0.01433649967566819,5.905556321559582,4.124789669313123,1.7807666522464594,19.0,2.0,17.0,18.0,1.0,17.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3023.nii.gz
no_local_refinement,Case3038,CenterC,C0+LGE+T2,True,myops_edema,4,0.07067844640773462,0.16778761061946904,-0.09710916421173442,167.85300772446257,28.21288893486063,139.64011878960196,207.0,12.0,195.0,176.0,0.0,176.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz
no_local_refinement,Case3038,CenterC,C0+LGE+T2,True,myops_scar,5,0.7480649188514357,0.75830144426614,-0.010236525414704323,8.90625,8.297908510253126,0.6083414897468735,7.0,1.0,6.0,5.0,0.0,5.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz
no_local_refinement,Case5005,CenterE,C0+LGE,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz
no_local_refinement,Case5005,CenterE,C0+LGE,False,myops_scar,5,0.5316870629370629,0.5725747629467542,-0.04088770000969133,36.884884569410204,11.148974014770653,25.735910554639553,31.0,1.0,30.0,19.0,0.0,19.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz
no_local_refinement,Case7005,CenterG,C0+LGE,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz
no_local_refinement,Case7005,CenterG,C0+LGE,False,myops_scar,5,0.0,0.0,0.0,,,,23.0,7.0,16.0,23.0,7.0,16.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz
no_local_refinement,Case8011,CenterH,LGE-only,False,myops_edema,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz
no_local_refinement,Case8011,CenterH,LGE-only,False,myops_scar,5,0.17447495961227788,0.22406639004149378,-0.049591430429215905,115.03534412987757,31.32764229603699,83.70770183384059,15.0,3.0,12.0,7.0,0.0,7.0,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz
