case_id,center,center_shift_mm,descriptor_scores,failure_reason,flow_magnitude_max_px,flow_magnitude_mean_px,flow_smoothness_mean,folding_voxels,frame_agreements,frame_index,frame_indices,frame_weights,image_mae_after,image_mae_before,image_mae_delta,image_ncc_after,image_ncc_before,image_ncc_delta,jacobian_min_proxy,reference_dominance,reference_weight,runtime_seconds,status,temporal_entropy,variant,warp_type
Case1034,center_alpha,"0.000000,4.581907,4.443696","1.000000,0.401266,0.423219",,,,,,"1.000000,0.585122,0.611285",,"0,9,15","0.839824,0.076574,0.083602",,,,,,,,True,0.839823962390956,0.0,ok,0.5508329963016982,cine_motion_descriptor_temporal_refiner,descriptor_only
Case1035,center_alpha,"0.000000,2.221178,2.694223","1.000000,0.527166,0.654439",,,,,,"1.000000,0.644259,0.830760",,"0,15,27","0.713325,0.107620,0.179055",,,,,,,,False,0.7133250598018075,0.0,ok,0.7888605651103142,cine_motion_descriptor_temporal_refiner,descriptor_only
Case1036,center_alpha,"0.000000,2.585731,0.460110","1.000000,0.617268,0.923908",,,,,,"1.000000,0.776877,0.966418",,"0,15,29","0.511791,0.110718,0.377491",,,,,,,,False,0.5117905611752243,0.0,ok,0.954237688182743,cine_motion_descriptor_temporal_refiner,descriptor_only
Case1037,center_alpha,"0.000000,5.319117,3.504702","1.000000,0.402120,0.535834",,,,,,"1.000000,0.616012,0.723628",,"0,9,15","0.801486,0.073328,0.125186",,,,,,,,True,0.8014855161326385,0.0,ok,0.6290832133362196,cine_motion_descriptor_temporal_refiner,descriptor_only
Case1038,center_alpha,"0.000000,5.120004,1.881825","1.000000,0.360721,0.675351",,,,,,"1.000000,0.545410,0.802440",,"0,7,15","0.740498,0.057409,0.202093",,,,,,,,False,0.7404979826179733,0.0,ok,0.7096714382178254,cine_motion_descriptor_temporal_refiner,descriptor_only
Case1039,center_alpha,"0.000000,3.215707,2.749416","1.000000,0.561298,0.620646",,,,,,"1.000000,0.741794,0.791287",,"0,9,15","0.718278,0.124219,0.157502",,,,,,,,False,0.7182784974684304,0.0,ok,0.7878756708351966,cine_motion_descriptor_temporal_refiner,descriptor_only
Case1040,center_alpha,"0.000000,5.449208,2.088875","1.000000,0.428439,0.613219",,,,,,"1.000000,0.661904,0.741313",,"0,8,15","0.760741,0.077327,0.161931",,,,,,,,False,0.7607414767303514,0.0,ok,0.7007783907540708,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2001,center_beta,"0.000000,4.943428,3.639091","1.000000,0.378878,0.520138",,,,,,"1.000000,0.566174,0.709421",,"0,10,15","0.812971,0.067776,0.119253",,,,,,,,True,0.8129708639390713,0.0,ok,0.6043486796999276,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2002,center_beta,"0.000000,5.191767,6.294030","1.000000,0.487052,0.438537",,,,,,"1.000000,0.739918,0.714553",,"0,11,15","0.810148,0.104108,0.085744",,,,,,,,True,0.8101484217423737,0.0,ok,0.6167132417265164,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2003,center_beta,"0.000000,9.757028,8.703075","1.000000,0.283205,0.291654",,,,,,"1.000000,0.559529,0.545482",,"0,11,15","0.896320,0.050964,0.052716",,,,,,,,True,0.8963203542353757,0.0,ok,0.40494402006867375,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2004,center_beta,"0.000000,3.645167,3.390779","1.000000,0.454326,0.591751",,,,,,"1.000000,0.619936,0.792401",,"0,8,15","0.764479,0.086185,0.149336",,,,,,,,False,0.7644786684575317,0.0,ok,0.70054229773772,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2005,center_beta,"0.000000,3.469169,5.905181","1.000000,0.530983,0.415471",,,,,,"1.000000,0.715190,0.660814",,"0,10,15","0.800191,0.122583,0.077226",,,,,,,,True,0.8001914945092685,0.0,ok,0.6334404216562153,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2006,center_beta,"0.000000,6.610364,4.722893","1.000000,0.322779,0.521055",,,,,,"1.000000,0.536147,0.767143",,"0,8,15","0.823833,0.054876,0.121290",,,,,,,,True,0.8238332807283607,0.0,ok,0.5748066608676061,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2007,center_beta,"0.000000,3.346067","1.000000,0.547302",,,,,,"1.000000,0.730433",,"0,15","0.859458,0.140542",,,,,,,,True,0.8594576695258112,0.0,ok,0.4059467520118457,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2008,center_beta,"0.000000,5.865776,3.231958","1.000000,0.273794,0.565382",,,,,,"1.000000,0.434396,0.748111",,"0,8,15","0.812646,0.044499,0.142854",,,,,,,,True,0.8126464842376422,0.0,ok,0.5850696882006464,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2009,center_beta,"0.000000,3.916514,2.194140","1.000000,0.460813,0.682213",,,,,,"1.000000,0.641291,0.831900",,"0,8,15","0.716225,0.082868,0.200908",,,,,,,,False,0.7162246738505665,0.0,ok,0.7678696361019361,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2010,center_beta,"0.000000,4.273044,1.705746","1.000000,0.481127,0.763838",,,,,,"1.000000,0.686715,0.894129",,"0,8,15","0.660366,0.082872,0.256761",,,,,,,,False,0.6603663180448229,0.0,ok,0.8295106693423064,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2011,center_beta,"0.000000,6.494057,12.360253","1.000000,0.271860,0.150603",,,,,,"1.000000,0.448408,0.336753",,"0,8,15","0.919295,0.049951,0.030754",,,,,,,,True,0.9192947370304325,0.0,ok,0.33412387623076534,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2012,center_beta,"0.000000,22.901271,11.247855","1.000000,0.067807,0.237982",,,,,,"1.000000,0.223094,0.505660",,"0,10,15","0.933295,0.022420,0.044285",,,,,,,,True,0.9332949597026833,0.0,ok,0.287617005433648,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2013,center_beta,"0.000000,5.153500,5.259935","1.000000,0.434078,0.443917",,,,,,"1.000000,0.657781,0.677414",,"0,10,15","0.825010,0.085773,0.089216",,,,,,,,True,0.8250103870198879,0.0,ok,0.5849700209715575,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2014,center_beta,"0.000000,6.138166,3.862506","1.000000,0.348731,0.550713",,,,,,"1.000000,0.562787,0.763426",,"0,10,15","0.806667,0.059611,0.133722",,,,,,,,True,0.8066673556261622,0.0,ok,0.6104524934595045,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2015,center_beta,"0.000000,5.906994,6.773920","1.000000,0.360767,0.353908",,,,,,"1.000000,0.573871,0.593642",,"0,10,15","0.867313,0.067253,0.065433",,,,,,,,True,0.8673133538521017,0.0,ok,0.4834210763877649,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2016,center_beta,"0.000000,4.255440,3.869662","1.000000,0.483129,0.546101",,,,,,"1.000000,0.688722,0.757423",,"0,8,15","0.775648,0.098122,0.126230",,,,,,,,False,0.7756481025370432,0.0,ok,0.6861046775294946,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2017,center_beta,"0.000000,5.348726,2.296088","1.000000,0.341583,0.697199",,,,,,"1.000000,0.524286,0.857281",,"0,15,29","0.730112,0.052433,0.217455",,,,,,,,False,0.7301123031627406,0.0,ok,0.716029981648256,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2018,center_beta,"0.000000,2.427961,4.696503","1.000000,0.626245,0.521998",,,,,,"1.000000,0.778294,0.767155",,"0,7,15","0.728849,0.163440,0.107712",,,,,,,,False,0.7288485846044048,0.0,ok,0.766580811967601,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2019,center_beta,"0.000000,6.777061,6.301263","1.000000,0.284755,0.334629",,,,,,"1.000000,0.477735,0.545488",,"0,7,15","0.887266,0.050763,0.061971",,,,,,,,True,0.8872664337834564,0.0,ok,0.42977551758635996,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2020,center_beta,"0.000000,3.840886","1.000000,0.472489",,,,,,"1.000000,0.653966",,"0,15","0.891876,0.108124",,,,,,,,True,0.8918757394902547,0.0,ok,0.3425755916302564,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2021,center_beta,"0.000000,6.129209,11.370898","1.000000,0.237586,0.165782",,,,,,"1.000000,0.383207,0.354291",,"0,3,15","0.923427,0.043747,0.032826",,,,,,,,True,0.9234265609113191,0.0,ok,0.32261483310223593,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2022,center_beta,"0.000000,4.299807,1.193814","1.000000,0.444451,0.825397",,,,,,"1.000000,0.635556,0.923935",,"0,15,29","0.622763,0.067489,0.309747",,,,,,,,False,0.6227634968133113,0.0,ok,0.8398936832547498,cine_motion_descriptor_temporal_refiner,descriptor_only
Case2024,center_beta,"0.000000,7.837052,2.451283","1.000000,0.310587,0.654274",,,,,,"1.000000,0.553995,0.814655",,"0,15,28","0.760868,0.048270,0.190863",,,,,,,,False,0.760867598996971,0.0,ok,0.670352272690263,cine_motion_descriptor_temporal_refiner,descriptor_only
