case_id,center,class_id,component_count,dice,empty_prediction,gt_voxels,hd95,metric_name,pred_voxels,variant,volume_ratio
Case2011,center_beta,1,2,0.23538268506900878,False,2921,16.697679479496546,class_1_myocardium,1064,cine_deformable_or_feature_warp,0.3642588154741527
Case2011,center_beta,2,1,0.5518590998043053,False,2554,14.221462653327892,class_2_lv,1023,cine_deformable_or_feature_warp,0.4005481597494127
Case2011,center_beta,3,0,0.0,True,1072,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2011,center_beta,1,6,0.009422110552763818,False,2921,29.335345574920368,class_1_myocardium,263,cine_motion_descriptor_temporal_refiner,0.09003765833618624
Case2011,center_beta,2,1,0.21523410202655485,False,2554,17.608591652940333,class_2_lv,308,cine_motion_descriptor_temporal_refiner,0.12059514487079091
Case2011,center_beta,3,0,0.0,True,1072,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2012,center_beta,1,1,0.06513142591300303,False,3892,39.987066003897006,class_1_myocardium,407,cine_reference_control_recheck,0.10457348406988695
Case2012,center_beta,2,0,0.0,True,4237,,class_2_lv,0,cine_reference_control_recheck,0.0
Case2012,center_beta,3,0,0.0,True,2620,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2012,center_beta,1,2,0.07869275424639863,False,3892,34.24269839233601,class_1_myocardium,759,cine_deformable_or_feature_warp,0.19501541623843782
Case2012,center_beta,2,1,0.06662103582021446,False,4237,38.394984794042436,class_2_lv,146,cine_deformable_or_feature_warp,0.03445834316733538
Case2012,center_beta,3,0,0.0,True,2620,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2012,center_beta,1,1,0.06513142591300303,False,3892,39.987066003897006,class_1_myocardium,407,cine_motion_descriptor_temporal_refiner,0.10457348406988695
Case2012,center_beta,2,0,0.0,True,4237,,class_2_lv,0,cine_motion_descriptor_temporal_refiner,0.0
Case2012,center_beta,3,0,0.0,True,2620,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2013,center_beta,1,1,0.34676072025245963,False,2839,22.999998092651367,class_1_myocardium,2548,cine_reference_control_recheck,0.8974991194082423
Case2013,center_beta,2,1,0.5903530234183851,False,4033,23.030633263372646,class_2_lv,1689,cine_reference_control_recheck,0.41879494173072157
Case2013,center_beta,3,0,0.0,True,1273,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2013,center_beta,1,3,0.6404262633207288,False,2839,7.125,class_1_myocardium,2979,cine_deformable_or_feature_warp,1.0493131384290244
Case2013,center_beta,2,1,0.7645353273309934,False,4033,22.999998092651367,class_2_lv,2520,cine_deformable_or_feature_warp,0.6248450285147533
Case2013,center_beta,3,0,0.0,True,1273,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2013,center_beta,1,1,0.34676072025245963,False,2839,22.999998092651367,class_1_myocardium,2548,cine_motion_descriptor_temporal_refiner,0.8974991194082423
Case2013,center_beta,2,1,0.5903530234183851,False,4033,23.030633263372646,class_2_lv,1689,cine_motion_descriptor_temporal_refiner,0.41879494173072157
Case2013,center_beta,3,0,0.0,True,1273,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2014,center_beta,1,1,0.39192139737991266,False,2788,22.999998092651367,class_1_myocardium,2708,cine_reference_control_recheck,0.9713055954088953
Case2014,center_beta,2,1,0.6091109478324761,False,3781,23.783691361140022,class_2_lv,1663,cine_reference_control_recheck,0.43983073261042055
Case2014,center_beta,3,0,0.0,True,997,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2014,center_beta,1,2,0.5566586785347484,False,2788,12.623298152622397,class_1_myocardium,3054,cine_deformable_or_feature_warp,1.0954088952654233
Case2014,center_beta,2,1,0.7082906857727738,False,3781,22.999998092651367,class_2_lv,2081,cine_deformable_or_feature_warp,0.550383496429516
Case2014,center_beta,3,0,0.0,True,997,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2014,center_beta,1,1,0.39192139737991266,False,2788,22.999998092651367,class_1_myocardium,2708,cine_motion_descriptor_temporal_refiner,0.9713055954088953
Case2014,center_beta,2,1,0.6091109478324761,False,3781,23.783691361140022,class_2_lv,1663,cine_motion_descriptor_temporal_refiner,0.43983073261042055
Case2014,center_beta,3,0,0.0,True,997,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2015,center_beta,1,1,0.49840362964207696,False,3236,23.030633263372646,class_1_myocardium,2715,cine_reference_control_recheck,0.8389987639060569
Case2015,center_beta,2,1,0.6438779451525686,False,3369,23.485365917140115,class_2_lv,1809,cine_reference_control_recheck,0.5369545859305432
Case2015,center_beta,3,0,0.0,True,979,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2015,center_beta,1,2,0.6005004170141784,False,3236,22.999998092651367,class_1_myocardium,2759,cine_deformable_or_feature_warp,0.8525957972805933
Case2015,center_beta,2,1,0.7183378500451671,False,3369,23.030633263372646,class_2_lv,2166,cine_deformable_or_feature_warp,0.6429207479964381
Case2015,center_beta,3,0,0.0,True,979,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2015,center_beta,1,1,0.49840362964207696,False,3236,23.030633263372646,class_1_myocardium,2715,cine_motion_descriptor_temporal_refiner,0.8389987639060569
Case2015,center_beta,2,1,0.6438779451525686,False,3369,23.485365917140115,class_2_lv,1809,cine_motion_descriptor_temporal_refiner,0.5369545859305432
Case2015,center_beta,3,0,0.0,True,979,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2016,center_beta,1,1,0.20867155018808156,False,2548,23.030633263372646,class_1_myocardium,2503,cine_reference_control_recheck,0.9823390894819466
Case2016,center_beta,2,1,0.6051044083526682,False,4455,23.061227737524437,class_2_lv,2010,cine_reference_control_recheck,0.4511784511784512
Case2016,center_beta,3,0,0.0,True,1891,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2016,center_beta,1,1,0.31370349598055713,False,2548,22.999998092651367,class_1_myocardium,2801,cine_deformable_or_feature_warp,1.0992935635792778
Case2016,center_beta,2,1,0.6566676566676567,False,4455,22.999998092651367,class_2_lv,2279,cine_deformable_or_feature_warp,0.5115600448933783
Case2016,center_beta,3,0,0.0,True,1891,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2016,center_beta,1,1,0.20867155018808156,False,2548,23.030633263372646,class_1_myocardium,2503,cine_motion_descriptor_temporal_refiner,0.9823390894819466
Case2016,center_beta,2,1,0.6051044083526682,False,4455,23.061227737524437,class_2_lv,2010,cine_motion_descriptor_temporal_refiner,0.4511784511784512
Case2016,center_beta,3,0,0.0,True,1891,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2017,center_beta,1,4,0.32702772739051567,False,2352,23.12806763868058,class_1_myocardium,1507,cine_reference_control_recheck,0.6407312925170068
Case2017,center_beta,2,1,0.7081684059014034,False,3579,23.032082241328528,class_2_lv,1979,cine_reference_control_recheck,0.5529477507683711
Case2017,center_beta,3,0,0.0,True,949,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2017,center_beta,1,1,0.44345016157096695,False,2352,23.064121758278056,class_1_myocardium,1671,cine_deformable_or_feature_warp,0.7104591836734694
Case2017,center_beta,2,1,0.7485743908761016,False,3579,22.999998092651367,class_2_lv,2208,cine_deformable_or_feature_warp,0.6169321039396479
Case2017,center_beta,3,0,0.0,True,949,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2017,center_beta,1,4,0.32702772739051567,False,2352,23.12806763868058,class_1_myocardium,1507,cine_motion_descriptor_temporal_refiner,0.6407312925170068
Case2017,center_beta,2,1,0.7081684059014034,False,3579,23.032082241328528,class_2_lv,1979,cine_motion_descriptor_temporal_refiner,0.5529477507683711
Case2017,center_beta,3,0,0.0,True,949,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2018,center_beta,1,1,0.1471415182755389,False,2167,24.45603696407169,class_1_myocardium,2101,cine_reference_control_recheck,0.9695431472081218
Case2018,center_beta,2,1,0.4960222752585521,False,3773,24.54237585764754,class_2_lv,1255,cine_reference_control_recheck,0.332626557116353
Case2018,center_beta,3,0,0.0,True,2093,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2018,center_beta,1,1,0.32915582880113503,False,2167,23.03063707299563,class_1_myocardium,2062,cine_deformable_or_feature_warp,0.951545916012921
Case2018,center_beta,2,1,0.7080787508486083,False,3773,23.000001907348633,class_2_lv,2119,cine_deformable_or_feature_warp,0.5616220514179698
Case2018,center_beta,3,0,0.0,True,2093,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2018,center_beta,1,1,0.1471415182755389,False,2167,24.45603696407169,class_1_myocardium,2101,cine_motion_descriptor_temporal_refiner,0.9695431472081218
Case2018,center_beta,2,1,0.4960222752585521,False,3773,24.54237585764754,class_2_lv,1255,cine_motion_descriptor_temporal_refiner,0.332626557116353
Case2018,center_beta,3,0,0.0,True,2093,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2019,center_beta,1,1,0.20467625899280575,False,2994,23.779668968469682,class_1_myocardium,2566,cine_reference_control_recheck,0.8570474281897128
Case2019,center_beta,2,4,0.15801948907031868,False,3497,24.913051925647327,class_2_lv,300,cine_reference_control_recheck,0.08578781812982557
Case2019,center_beta,3,0,0.0,True,1041,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2019,center_beta,1,2,0.2872462657985446,False,2994,23.1801245890879,class_1_myocardium,2228,cine_deformable_or_feature_warp,0.7441549766199065
Case2019,center_beta,2,1,0.544735746982938,False,3497,23.122297139341498,class_2_lv,1309,cine_deformable_or_feature_warp,0.37432084643980557
Case2019,center_beta,3,0,0.0,True,1041,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2019,center_beta,1,1,0.20467625899280575,False,2994,23.779668968469682,class_1_myocardium,2566,cine_motion_descriptor_temporal_refiner,0.8570474281897128
Case2019,center_beta,2,4,0.15801948907031868,False,3497,24.913051925647327,class_2_lv,300,cine_motion_descriptor_temporal_refiner,0.08578781812982557
Case2019,center_beta,3,0,0.0,True,1041,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2020,center_beta,1,1,0.5218651211801897,False,4658,11.999993324279785,class_1_myocardium,2934,cine_reference_control_recheck,0.6298840704164878
Case2020,center_beta,2,1,0.8031361854440089,False,3262,11.999993324279785,class_2_lv,2605,cine_reference_control_recheck,0.7985898221949724
Case2020,center_beta,3,0,0.0,True,1111,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2020,center_beta,1,5,0.6285916156382477,False,4658,10.077822185373186,class_1_myocardium,3834,cine_deformable_or_feature_warp,0.8231000429368828
Case2020,center_beta,2,1,0.8114430219693377,False,3262,11.999993324279785,class_2_lv,3065,cine_deformable_or_feature_warp,0.9396076026977315
Case2020,center_beta,3,0,0.0,True,1111,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2020,center_beta,1,1,0.5218651211801897,False,4658,11.999993324279785,class_1_myocardium,2934,cine_motion_descriptor_temporal_refiner,0.6298840704164878
Case2020,center_beta,2,1,0.8031361854440089,False,3262,11.999993324279785,class_2_lv,2605,cine_motion_descriptor_temporal_refiner,0.7985898221949724
Case2020,center_beta,3,0,0.0,True,1111,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2021,center_beta,1,1,0.15753987830948857,False,3341,24.9130536865323,class_1_myocardium,2740,cine_reference_control_recheck,0.8201137384016761
Case2021,center_beta,2,1,0.09118789613575956,False,4668,48.185922876418616,class_2_lv,223,cine_reference_control_recheck,0.04777206512425022
Case2021,center_beta,3,0,0.0,True,849,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2021,center_beta,1,1,0.1582662945329174,False,3341,24.9130536865323,class_1_myocardium,2750,cine_deformable_or_feature_warp,0.8231068542352589
Case2021,center_beta,2,1,0.09118789613575956,False,4668,48.185922876418616,class_2_lv,223,cine_deformable_or_feature_warp,0.04777206512425022
Case2021,center_beta,3,0,0.0,True,849,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2021,center_beta,1,1,0.15753987830948857,False,3341,24.9130536865323,class_1_myocardium,2740,cine_motion_descriptor_temporal_refiner,0.8201137384016761
Case2021,center_beta,2,1,0.09118789613575956,False,4668,48.185922876418616,class_2_lv,223,cine_motion_descriptor_temporal_refiner,0.04777206512425022
Case2021,center_beta,3,0,0.0,True,849,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2022,center_beta,1,2,0.33101529902642557,False,3094,17.237312848110534,class_1_myocardium,1220,cine_reference_control_recheck,0.394311570782159
Case2022,center_beta,2,1,0.6468341708542713,False,3343,13.119640018828125,class_2_lv,1632,cine_reference_control_recheck,0.48818426562967393
Case2022,center_beta,3,0,0.0,True,191,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2022,center_beta,1,2,0.37348015599908235,False,3094,17.191929915621355,class_1_myocardium,1265,cine_deformable_or_feature_warp,0.4088558500323206
Case2022,center_beta,2,1,0.6570124975203333,False,3343,13.059956134062489,class_2_lv,1698,cine_deformable_or_feature_warp,0.5079270116661682
Case2022,center_beta,3,0,0.0,True,191,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2022,center_beta,1,2,0.33101529902642557,False,3094,17.237312848110534,class_1_myocardium,1220,cine_motion_descriptor_temporal_refiner,0.394311570782159
Case2022,center_beta,2,1,0.6468341708542713,False,3343,13.119640018828125,class_2_lv,1632,cine_motion_descriptor_temporal_refiner,0.48818426562967393
Case2022,center_beta,3,0,0.0,True,191,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
Case2024,center_beta,1,1,0.11049888309754281,False,3843,25.925988865156807,class_1_myocardium,2872,cine_reference_control_recheck,0.7473328129065834
Case2024,center_beta,2,1,0.18493546522827972,False,4711,29.898950411818454,class_2_lv,480,cine_reference_control_recheck,0.10188919549989386
Case2024,center_beta,3,0,0.0,True,413,,class_3_scar_sanity,0,cine_reference_control_recheck,0.0
Case2024,center_beta,1,4,0.28758526603001366,False,3843,23.783693205639867,class_1_myocardium,3487,cine_deformable_or_feature_warp,0.9073640385115795
Case2024,center_beta,2,2,0.5210980392156863,False,4711,23.0,class_2_lv,1664,cine_deformable_or_feature_warp,0.3532158777329654
Case2024,center_beta,3,0,0.0,True,413,,class_3_scar_sanity,0,cine_deformable_or_feature_warp,0.0
Case2024,center_beta,1,1,0.11049888309754281,False,3843,25.925988865156807,class_1_myocardium,2872,cine_motion_descriptor_temporal_refiner,0.7473328129065834
Case2024,center_beta,2,1,0.18493546522827972,False,4711,29.898950411818454,class_2_lv,480,cine_motion_descriptor_temporal_refiner,0.10188919549989386
Case2024,center_beta,3,0,0.0,True,413,,class_3_scar_sanity,0,cine_motion_descriptor_temporal_refiner,0.0
