checkpoint,checkpoint_step,checkpoint_sha256,case_id,split,metric_name,t2_present,dice,hd95_voxels,exact_hd_voxels,infinite_hd,lesion_recall,gt_component_count,pred_component_count,remote_fp_count_known_bug_old_definition,volume_ratio,empty_gt,empty_pred,nnunet_dice,dice_delta_vs_nnunet,nnunet_hd95_voxels,help_vs_nnunet,harm_vs_nnunet
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2016,inner_select,pure_edema,1.000000000,0.466578132,5.385164807,12.806248475,False,0.285714286,7,20,0,1.071716801,False,False,0.796699607,-0.330121475,1.732050808,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2016,inner_select,edema_zone,1.000000000,0.670501155,4.123105626,12.806248475,False,1.000000000,1,3,0,1.251698514,False,False,0.886909288,-0.216408133,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2018,inner_select,scar,1.000000000,0.345486111,15.684387141,37.349698794,False,1.000000000,1,9,0,0.483989695,False,False,0.919712176,-0.574226065,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2018,inner_select,pure_edema,1.000000000,0.310454677,31.000000000,41.194659848,False,0.400000000,15,17,0,1.337846987,False,False,0.887530562,-0.577075885,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2018,inner_select,edema_zone,1.000000000,0.471004829,29.505924607,40.804411526,False,1.000000000,1,8,0,0.917210369,False,False,0.939032936,-0.468028108,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2019,inner_select,scar,1.000000000,0.691743704,6.324555320,10.000000000,False,1.000000000,1,2,0,1.723090278,False,False,0.926784902,-0.235041198,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2019,inner_select,pure_edema,1.000000000,0.614205556,3.605551275,18.466185313,False,0.400000000,5,11,0,1.230463980,False,False,0.846191013,-0.231985457,2.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2019,inner_select,edema_zone,1.000000000,0.752932128,3.162277660,18.466185313,False,1.000000000,1,2,0,1.349141825,False,False,0.890104662,-0.137172534,2.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2021,inner_select,scar,1.000000000,0.792438844,3.741657387,29.427877939,False,1.000000000,1,2,0,1.019461078,False,False,0.902661899,-0.110223055,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2021,inner_select,pure_edema,1.000000000,0.495588418,8.544003745,28.372521918,False,0.250000000,4,17,0,2.095000000,False,False,0.844979343,-0.349390925,2.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2021,inner_select,edema_zone,1.000000000,0.719283849,9.848857802,28.372521918,False,1.000000000,1,3,0,1.542678300,False,False,0.928591642,-0.209307793,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2023,inner_select,scar,1.000000000,0.564411345,5.000000000,7.615773106,False,1.000000000,1,1,0,1.436679537,False,False,0.880338592,-0.315927246,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2023,inner_select,pure_edema,1.000000000,0.437984496,5.916079783,19.798989873,False,0.100000000,10,25,0,1.220946915,False,False,0.795993065,-0.358008569,2.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2023,inner_select,edema_zone,1.000000000,0.682448318,5.099019514,19.798989873,False,1.000000000,1,2,0,1.293603570,False,False,0.887862162,-0.205413844,1.732050808,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2034,inner_select,scar,1.000000000,0.625112376,7.664392248,21.213203436,False,1.000000000,1,3,0,1.494020927,False,False,0.892646481,-0.267534104,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2034,inner_select,pure_edema,1.000000000,0.437671343,18.601075238,26.851443164,False,0.500000000,6,23,0,2.460379464,False,False,0.828796744,-0.391125400,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2034,inner_select,edema_zone,1.000000000,0.620922622,17.804493815,26.851443164,False,1.000000000,1,2,0,2.026517572,False,False,0.894346617,-0.273423995,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3009,inner_select,scar,1.000000000,0.578082192,104.355162786,107.410427799,False,1.000000000,1,10,0,1.644927536,False,False,0.924504950,-0.346422759,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3009,inner_select,pure_edema,1.000000000,0.084048803,38.149696919,101.390334845,False,1.000000000,2,15,0,12.192250373,False,False,0.828828829,-0.744780026,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3009,inner_select,edema_zone,1.000000000,0.214224670,39.268299575,102.659631794,False,1.000000000,1,8,0,6.025350233,False,False,0.917910448,-0.703685778,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3014,inner_select,scar,1.000000000,0.655416440,5.000000000,22.226110771,False,1.000000000,1,2,0,1.505284691,False,False,0.897086709,-0.241670269,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3014,inner_select,pure_edema,1.000000000,0.411417637,11.401754251,21.213203436,False,0.454545455,11,29,0,1.750438596,False,False,0.748856359,-0.337438722,2.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3014,inner_select,edema_zone,1.000000000,0.722064747,10.295630141,20.000000000,False,1.000000000,2,2,0,1.571647804,False,False,0.907303647,-0.185238900,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3017,inner_select,scar,1.000000000,0.718228118,11.180339887,16.881943016,False,1.000000000,1,1,0,1.571733171,False,False,0.889790821,-0.171562703,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3017,inner_select,pure_edema,1.000000000,0.144626716,8.717797887,19.026297590,False,1.000000000,2,30,0,4.176776430,False,False,0.793969849,-0.649343133,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3017,inner_select,edema_zone,1.000000000,0.662849755,5.664361525,14.317821063,False,1.000000000,1,2,0,1.805440415,False,False,0.904473684,-0.241623929,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3028,inner_select,scar,1.000000000,0.494992016,6.708203932,70.491134194,False,0.500000000,6,2,0,2.071333036,False,False,0.884495317,-0.389503301,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3028,inner_select,pure_edema,1.000000000,0.375457481,19.235384062,27.531799796,False,0.500000000,4,112,0,1.701366676,False,False,0.918564835,-0.543107354,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3028,inner_select,edema_zone,1.000000000,0.601534256,6.164414003,11.789826123,False,1.000000000,2,1,0,1.862082019,False,False,0.919042041,-0.317507785,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3032,inner_select,scar,1.000000000,0.000000000,inf,inf,True,1.000000000,0,2,0,1371.000000000,True,False,0.000000000,0.000000000,inf,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3032,inner_select,pure_edema,1.000000000,0.470602468,17.849285436,23.021728866,False,1.000000000,1,14,0,1.315406162,False,False,0.961890030,-0.491287562,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3032,inner_select,edema_zone,1.000000000,0.527333894,17.029386366,23.021728866,False,1.000000000,1,4,0,1.664425770,False,False,0.955841252,-0.428507358,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3036,inner_select,scar,1.000000000,0.799008030,2.236067977,4.898979486,False,1.000000000,1,2,0,1.374649467,False,False,0.908963781,-0.109955751,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3036,inner_select,pure_edema,1.000000000,0.233668838,8.783483859,13.784048752,False,0.777777778,9,38,0,1.050586807,False,False,0.800088359,-0.566419521,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3036,inner_select,edema_zone,1.000000000,0.675471138,7.635384898,13.784048752,False,1.000000000,1,2,0,1.232565844,False,False,0.895701319,-0.220230181,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3042,inner_select,scar,1.000000000,0.775336733,7.280109889,23.280893454,False,1.000000000,1,1,0,1.400188324,False,False,0.956299841,-0.180963107,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3042,inner_select,pure_edema,1.000000000,0.352126607,6.480740698,25.787593916,False,0.700000000,30,101,0,1.128421053,False,False,0.849903897,-0.497777289,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3042,inner_select,edema_zone,1.000000000,0.836937962,5.099019514,25.787593916,False,1.000000000,1,2,0,1.286271958,False,False,0.960630784,-0.123692821,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case7006,inner_select,scar,0.000000000,0.000000000,inf,inf,True,1.000000000,0,9,0,6370.000000000,True,False,1.000000000,-1.000000000,0.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case7006,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case7006,inner_select,edema_zone,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8009,inner_select,scar,0.000000000,0.224366707,16.911534525,22.649503306,False,1.000000000,1,7,0,3.658842975,False,False,0.800610376,-0.576243670,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8009,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8009,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.800610376,-0.800610376,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8012,inner_select,scar,0.000000000,0.486418193,22.045407685,123.008129813,False,1.000000000,1,12,0,2.401166360,False,False,0.895817256,-0.409399062,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8012,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8012,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.895817256,-0.895817256,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8025,inner_select,scar,0.000000000,0.391092314,9.055385138,14.456832295,False,0.500000000,2,7,0,2.468193384,False,False,0.898517346,-0.507425032,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8025,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8025,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,2,0,0,0.000000000,False,True,0.898517346,-0.898517346,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8029,inner_select,scar,0.000000000,0.268386714,18.547236991,52.924474490,False,1.000000000,1,11,0,3.514056225,False,False,0.826995546,-0.558608832,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8029,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8029,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.826995546,-0.826995546,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8030,inner_select,scar,0.000000000,0.286521573,25.019992006,88.645360849,False,1.000000000,1,9,0,3.633757962,False,False,0.799781182,-0.513259608,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8030,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,3000,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case8030,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,1,0,0,0.000000000,False,True,0.799781182,-0.799781182,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1004,inner_select,scar,0.000000000,0.558082564,4.242640687,22.649503306,False,0.500000000,2,2,0,1.676264729,False,False,0.882588974,-0.324506411,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1004,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1004,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,2,0,0,0.000000000,False,True,0.882588974,-0.882588974,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1008,inner_select,scar,0.000000000,0.519828268,3.000000000,8.062257748,False,0.666666667,3,2,0,2.331200602,False,False,0.873903002,-0.354074734,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1008,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1008,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,3,0,0,0.000000000,False,True,0.873903002,-0.873903002,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1020,inner_select,scar,0.000000000,0.403452291,4.472135955,9.273618495,False,0.250000000,4,1,0,2.104849000,False,False,0.759444951,-0.355992660,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1020,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1020,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,4,0,0,0.000000000,False,True,0.759444951,-0.759444951,1.414213562,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1026,inner_select,scar,0.000000000,0.511275873,7.000000000,36.345563691,False,0.100000000,30,5,0,2.439957492,False,False,0.838818347,-0.327542474,1.000000000,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1026,inner_select,pure_edema,0.000000000,1.000000000,0.000000000,0.000000000,False,1.000000000,0,0,0,0.000000000,True,True,1.000000000,0.000000000,0.000000000,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,3500,46c923ee341753019fd8a4e348ef5e1888fe16e912eaf2367a504a34d578182e,Case1026,inner_select,edema_zone,0.000000000,0.000000000,inf,inf,True,0.000000000,30,0,0,0.000000000,False,True,0.838818347,-0.838818347,1.000000000,False,True
