case_id,center,metric_name,best_case_model,nnunet_dice,mosaic_dice,case_oracle_dice,union_prediction_dice,voxel_tp_oracle_dice,unique_recovery_mosaic_over_nnunet_fraction,unique_recovery_nnunet_over_mosaic_fraction
Case1028,CenterA,lesion_union,nnunet_oof,0.7514840798704803,0.14983482774893817,0.7514840798704803,0.5028263327245848,0.8804629206639257,0.02883569096844396,0.6137105549510338
Case1031,CenterA,scar,nnunet_oof,0.42529989094874593,0.2035216592848655,0.42529989094874593,0.38481478384480305,0.6328382838283828,0.10983705491852747,0.27338563669281835
Case1031,CenterA,lesion_union,nnunet_oof,0.42529989094874593,0.2035216592848655,0.42529989094874593,0.38481478384480305,0.6328382838283828,0.10983705491852747,0.27338563669281835
Case1034,CenterA,scar,nnunet_oof,0.2959902794653706,0.09287925696594428,0.2959902794653706,0.22273781902552203,0.4953710730004553,0.08351825701028848,0.21726850917893886
Case1034,CenterA,lesion_union,nnunet_oof,0.2959902794653706,0.09287925696594428,0.2959902794653706,0.22273781902552203,0.4953710730004553,0.08351825701028848,0.21726850917893886
Case1035,CenterA,scar,nnunet_oof,0.6008314492013712,0.05313930673642904,0.6008314492013712,0.4778203880716616,0.6792514239218878,0.006776737309019221,0.47424839822572695
Case1035,CenterA,lesion_union,nnunet_oof,0.6008314492013712,0.05313930673642904,0.6008314492013712,0.4778203880716616,0.6792514239218878,0.006776737309019221,0.47424839822572695
Case1050,CenterA,scar,nnunet_oof,0.6496996522288966,0.16669234324449236,0.6496996522288966,0.4877996575342466,0.8503731343283583,0.0727036676403765,0.5641025641025641
Case1050,CenterA,lesion_union,nnunet_oof,0.6496996522288966,0.16669234324449236,0.6496996522288966,0.4877996575342466,0.8503731343283583,0.0727036676403765,0.5641025641025641
Case1061,CenterA,scar,nnunet_oof,0.5770509240792447,0.07770919761206112,0.5770509240792447,0.3519617667463193,0.7244169443122322,0.02810945273631841,0.47238805970149256
Case1061,CenterA,lesion_union,nnunet_oof,0.5770509240792447,0.07770919761206112,0.5770509240792447,0.3519617667463193,0.7244169443122322,0.02810945273631841,0.47238805970149256
Case1065,CenterA,scar,nnunet_oof,0.642570281124498,0.29371462615430444,0.642570281124498,0.4834721170830179,0.7782290820471162,0.10505319148936171,0.3091755319148936
Case1065,CenterA,lesion_union,nnunet_oof,0.642570281124498,0.29371462615430444,0.642570281124498,0.4834721170830179,0.7782290820471162,0.10505319148936171,0.3091755319148936
Case1066,CenterA,scar,nnunet_oof,0.5830847517108264,0.2848286245682402,0.5830847517108264,0.5524168236032643,0.7139637609303164,0.08930323846908735,0.3297350343473994
Case1066,CenterA,lesion_union,nnunet_oof,0.5830847517108264,0.2848286245682402,0.5830847517108264,0.5524168236032643,0.7139637609303164,0.08930323846908735,0.3297350343473994
Case1071,CenterA,scar,nnunet_oof,0.5834660489358622,0.3150668718191502,0.5834660489358622,0.44921446839605406,0.8747776591960157,0.14037306354726525,0.3566234587417009
Case1071,CenterA,lesion_union,nnunet_oof,0.5834660489358622,0.3150668718191502,0.5834660489358622,0.44921446839605406,0.8747776591960157,0.14037306354726525,0.3566234587417009
Case1078,CenterA,scar,nnunet_oof,0.3290653008962868,0.005776636713735558,0.3290653008962868,0.21825063078216989,0.538661131292164,0.0035511363636363635,0.3622159090909091
Case1078,CenterA,lesion_union,nnunet_oof,0.3290653008962868,0.005776636713735558,0.3290653008962868,0.21825063078216989,0.538661131292164,0.0035511363636363635,0.3622159090909091
Case1081,CenterA,scar,nnunet_oof,0.5233022636484687,0.2023529411764706,0.5233022636484687,0.4018140589569161,0.686289697908598,0.0589622641509434,0.31957547169811323
Case1081,CenterA,lesion_union,nnunet_oof,0.5233022636484687,0.2023529411764706,0.5233022636484687,0.4018140589569161,0.686289697908598,0.0589622641509434,0.31957547169811323
Case2004,CenterB,scar,mosaic_clean_oof,0.6665158371040724,0.7821138211382114,0.7821138211382114,0.779468377635197,0.9537909376401974,0.2800171526586621,0.08662092624356775
Case2004,CenterB,pure_edema,nnunet_oof,0.5406290956749672,0.0,0.5406290956749672,0.5406290956749672,0.5900232433398891,0.0,0.4184630991630738
Case2004,CenterB,lesion_union,nnunet_oof,0.6898517673888256,0.4831321223062169,0.6898517673888256,0.7392103650529633,0.8044203105649234,0.09434262948207171,0.3316334661354582
Case2005,CenterB,scar,nnunet_oof,0.8012791228871631,0.7027498908773462,0.8012791228871631,0.7811993517017828,0.8946635730858469,0.07304785894206549,0.13350125944584382
Case2005,CenterB,pure_edema,nnunet_oof,0.6558741905642923,0.0,0.6558741905642923,0.6558741905642923,0.7199796902767199,0.0,0.5624752082506942
Case2005,CenterB,lesion_union,nnunet_oof,0.8116075541225242,0.39900249376558605,0.8116075541225242,0.8119438998642738,0.8407245471580262,0.013200431034482759,0.4665948275862069
Case2012,CenterB,scar,nnunet_oof,0.609375,0.3645320197044335,0.609375,0.5512820512820513,0.6632390745501285,0.046153846153846156,0.21153846153846154
Case2012,CenterB,pure_edema,nnunet_oof,0.5,0.0,0.5,0.5,0.654054054054054,0.0,0.4859437751004016
Case2012,CenterB,lesion_union,nnunet_oof,0.5806451612903226,0.4366412213740458,0.5806451612903226,0.5832376578645235,0.6657929226736566,0.003929273084479371,0.2180746561886051
Case2018,CenterB,scar,mosaic_clean_oof,0.6427406199021207,0.6494440810987574,0.6494440810987574,0.6658428077113199,0.9046339825386165,0.10116492949110975,0.21704475781729002
Case2018,CenterB,pure_edema,nnunet_oof,0.2754072924747867,0.0,0.2754072924747867,0.2754072924747867,0.33633349123638084,0.0,0.2021640091116173
Case2018,CenterB,lesion_union,nnunet_oof,0.7164322250639387,0.5093477357706688,0.7164322250639387,0.7341269841269841,0.8304558011049724,0.04842043105993504,0.34809565987599644
Case2021,CenterB,scar,nnunet_oof,0.7987804878048781,0.7044578976334618,0.7987804878048781,0.836940836940837,0.87,0.0743362831858407,0.20353982300884957
Case2021,CenterB,pure_edema,nnunet_oof,0.5660964230171073,0.0,0.5660964230171073,0.5660964230171073,0.802646085997795,0.0,0.6703499079189686
Case2021,CenterB,lesion_union,nnunet_oof,0.811453744493392,0.4698587667929728,0.811453744493392,0.8132834836155707,0.9097170971709717,0.00315884476534296,0.5266245487364621
Case2029,CenterB,scar,nnunet_oof,0.7783849423193685,0.60694514343231,0.7783849423193685,0.6437529029261495,0.9781227946365562,0.0718232044198895,0.12430939226519337
Case2029,CenterB,pure_edema,nnunet_oof,0.6384303955154158,0.0,0.6384303955154158,0.6384303955154158,0.8492129246064622,0.0,0.7379409647228222
Case2029,CenterB,lesion_union,nnunet_oof,0.8036228900782215,0.568127962085308,0.8036228900782215,0.7725321888412017,0.967505497190325,0.013251301467108376,0.4831992427827733
Case2032,CenterB,scar,mosaic_clean_oof,0.6815742397137746,0.6965085049239033,0.6965085049239033,0.646481178396072,0.9371293001186239,0.03125,0.013392857142857142
Case2032,CenterB,pure_edema,nnunet_oof,0.4794628751974723,0.0,0.4794628751974723,0.4794628751974723,0.6379400945874935,0.0,0.4683641975308642
Case2032,CenterB,lesion_union,nnunet_oof,0.6684931506849315,0.5014504765851637,0.6684931506849315,0.6701312910284464,0.8251936679016504,0.0028669724770642203,0.3555045871559633
Case3003,CenterC,scar,mosaic_clean_oof,0.7919354838709678,0.864321608040201,0.864321608040201,0.8092744951383695,0.9367965367965368,0.08143322475570032,0.04071661237785016
Case3003,CenterC,pure_edema,nnunet_oof,0.5455049944506104,0.0,0.5455049944506104,0.5455049944506104,0.637690561141745,0.0,0.4680952380952381
Case3003,CenterC,lesion_union,nnunet_oof,0.6684558216350124,0.34790528233151186,0.6684558216350124,0.6684558216350124,0.7472882529425341,0.0,0.38540899042004423
Case3009,CenterC,scar,nnunet_oof,0.7434613244296049,0.7379134860050891,0.7434613244296049,0.739424703891709,0.9377682403433476,0.2080808080808081,0.00404040404040404
Case3009,CenterC,pure_edema,nnunet_oof,0.3950617283950617,0.0,0.3950617283950617,0.3950617283950617,0.6763848396501457,0.0,0.5110132158590308
Case3009,CenterC,lesion_union,nnunet_oof,0.6714905933429812,0.6068585425597061,0.6714905933429812,0.6645101663585952,0.8621103117505995,0.02423603793466807,0.23551106427818758
Case3010,CenterC,scar,nnunet_oof,0.22377260981912145,0.0,0.22377260981912145,0.12401546613203494,0.9863325740318907,0.0,0.9730337078651685
Case3010,CenterC,pure_edema,nnunet_oof,0.21524836349634194,0.0,0.21524836349634194,0.21524836349634194,0.22134230845377154,0.0,0.12444345503116652
Case3010,CenterC,lesion_union,nnunet_oof,0.7312444836716682,0.0,0.7312444836716682,0.5443048369877638,0.8032965701127136,0.0,0.6712578488960907
Case3019,CenterC,scar,mosaic_clean_oof,0.7185258123505416,0.7908293998651382,0.7908293998651382,0.7700934579439253,0.911504424778761,0.14525745257452574,0.042818428184281845
Case3019,CenterC,pure_edema,nnunet_oof,0.2633279483037157,0.0,0.2633279483037157,0.2633279483037157,0.3542194856935893,0.0,0.21522887323943662
Case3019,CenterC,lesion_union,nnunet_oof,0.7205026332809757,0.6676989780117684,0.7205026332809757,0.7436501702016235,0.8334963803560947,0.06055015095605502,0.172089902717209
Case3020,CenterC,scar,nnunet_oof,0.4995583472372166,0.4918096345836968,0.4995583472372166,0.5643394005252196,0.6069932794389793,0.07984897217172424,0.0809676968256188
Case3020,CenterC,pure_edema,nnunet_oof,0.40585774058577406,0.0,0.40585774058577406,0.40585774058577406,0.48841893252769386,0.0,0.32311792138574286
Case3020,CenterC,lesion_union,nnunet_oof,0.6069877747344512,0.459043471732112,0.6069877747344512,0.6428018575851393,0.6584302325581395,0.04333694474539545,0.18969762631734463
Case3021,CenterC,scar,nnunet_oof,0.7177802117561154,0.7062594268476622,0.7177802117561154,0.6769644056413701,0.9713322091062394,0.0234192037470726,0.06697892271662763
Case3021,CenterC,pure_edema,nnunet_oof,0.41584533737680063,0.0,0.41584533737680063,0.41584533737680063,0.431041257367387,0.0,0.2747307788630103
Case3021,CenterC,lesion_union,nnunet_oof,0.8095592337734796,0.606647305582446,0.8095592337734796,0.8037451140805382,0.8381837140961228,0.011096605744125326,0.2612597911227154
Case3029,CenterC,scar,nnunet_oof,0.8085373509102323,0.7761440607962994,0.8085373509102323,0.7628205128205128,0.9941142965635087,0.015855039637599093,0.10154775386938468
Case3029,CenterC,pure_edema,nnunet_oof,0.5811559778305622,0.0,0.5811559778305622,0.5811559778305622,0.6494138464941385,0.0,0.48083851948902717
Case3029,CenterC,lesion_union,nnunet_oof,0.8067226890756303,0.6053151768065012,0.8067226890756303,0.7936126373626373,0.8953893839597056,0.002455278849526482,0.32725359522974395
Case3032,CenterC,scar,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case3032,CenterC,pure_edema,nnunet_oof,0.4565916398713826,0.0,0.4565916398713826,0.4565916398713826,0.5427815348426933,0.0,0.3724778046811945
Case3032,CenterC,lesion_union,nnunet_oof,0.5393061045234958,0.4875036753895913,0.5393061045234958,0.5666666666666667,0.7029573410102068,0.04640839386602098,0.20742534301856336
Case3045,CenterC,scar,mosaic_clean_oof,0.8205383848454636,0.8325641498984678,0.8325641498984678,0.8166992824527071,0.9767895455432026,0.013343499809378575,0.09492947007243614
Case3045,CenterC,pure_edema,nnunet_oof,0.1610461114934618,0.0,0.1610461114934618,0.1610461114934618,0.16774193548387098,0.0,0.09154929577464789
Case3045,CenterC,lesion_union,nnunet_oof,0.8713692946058091,0.7799850634802091,0.8713692946058091,0.8736147757255937,0.918191902384914,0.014355293514483466,0.1794411689310433
Case5002,CenterE,scar,mosaic_clean_oof,0.22857142857142856,0.4019704433497537,0.4019704433497537,0.43082021541010773,0.5990783410138248,0.26973684210526316,0.09210526315789473
Case5002,CenterE,lesion_union,mosaic_clean_oof,0.22857142857142856,0.4019704433497537,0.4019704433497537,0.43082021541010773,0.5990783410138248,0.26973684210526316,0.09210526315789473
Case6002,CenterF,scar,nnunet_oof,0.4742647058823529,0.18622628250175685,0.4742647058823529,0.3777383066903493,0.5987799155326138,0.08171466845277964,0.24983255190890824
Case6002,CenterF,lesion_union,nnunet_oof,0.4742647058823529,0.18622628250175685,0.4742647058823529,0.3777383066903493,0.5987799155326138,0.08171466845277964,0.24983255190890824
Case6005,CenterF,scar,nnunet_oof,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case6005,CenterF,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case7001,CenterG,scar,mosaic_clean_oof,0.0,0.17603911980440098,0.17603911980440098,0.17391304347826086,0.17603911980440098,0.09651474530831099,0.0
Case7001,CenterG,lesion_union,mosaic_clean_oof,0.0,0.17603911980440098,0.17603911980440098,0.17391304347826086,0.17603911980440098,0.09651474530831099,0.0
Case7008,CenterG,scar,mosaic_clean_oof,0.5265546981389015,0.6371808701905789,0.6371808701905789,0.6708203530633438,0.792962356792144,0.26372881355932204,0.05627118644067797
Case7008,CenterG,lesion_union,mosaic_clean_oof,0.5265546981389015,0.6371808701905789,0.6371808701905789,0.6708203530633438,0.792962356792144,0.26372881355932204,0.05627118644067797
Case8010,CenterH,scar,mosaic_clean_oof,0.18762475049900199,0.3582358235823582,0.3582358235823582,0.3582358235823582,0.6267716535433071,0.3486238532110092,0.0
Case8010,CenterH,lesion_union,mosaic_clean_oof,0.18762475049900199,0.3582358235823582,0.3582358235823582,0.3582358235823582,0.6267716535433071,0.3486238532110092,0.0
Case8018,CenterH,scar,mosaic_clean_oof,0.4120571783716594,0.5258883248730964,0.5258883248730964,0.5358565737051793,0.6472180451127819,0.18363717207647842,0.017785682525566917
Case8018,CenterH,lesion_union,mosaic_clean_oof,0.4120571783716594,0.5258883248730964,0.5258883248730964,0.5358565737051793,0.6472180451127819,0.18363717207647842,0.017785682525566917
Case8020,CenterH,scar,mosaic_clean_oof,0.49477806788511747,0.6112702960840497,0.6112702960840497,0.6156682027649769,0.8303293971410814,0.3071200850159405,0.02975557917109458
Case8020,CenterH,lesion_union,mosaic_clean_oof,0.49477806788511747,0.6112702960840497,0.6112702960840497,0.6156682027649769,0.8303293971410814,0.3071200850159405,0.02975557917109458
Case8025,CenterH,scar,nnunet_oof,0.6015297310634098,0.5117878192534381,0.6015297310634098,0.595416577425573,0.7782754759238522,0.07836846929422549,0.15948670944087992
Case8025,CenterH,lesion_union,nnunet_oof,0.6015297310634098,0.5117878192534381,0.6015297310634098,0.595416577425573,0.7782754759238522,0.07836846929422549,0.15948670944087992
Case8031,CenterH,scar,mosaic_clean_oof,0.7485029940119761,0.7579617834394905,0.7579617834394905,0.7801753202966959,0.9372215471850952,0.2149390243902439,0.06554878048780488
Case8031,CenterH,lesion_union,mosaic_clean_oof,0.7485029940119761,0.7579617834394905,0.7579617834394905,0.7801753202966959,0.9372215471850952,0.2149390243902439,0.06554878048780488
Case8032,CenterH,scar,mosaic_clean_oof,0.5967105263157895,0.6881243063263041,0.6881243063263041,0.6668401874023946,0.8892745574453315,0.23375,0.025625
Case8032,CenterH,lesion_union,mosaic_clean_oof,0.5967105263157895,0.6881243063263041,0.6881243063263041,0.6668401874023946,0.8892745574453315,0.23375,0.025625
Case8034,CenterH,scar,nnunet_oof,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case8034,CenterH,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case1008,CenterA,scar,nnunet_oof,0.4440661938534279,0.22029996512033484,0.4440661938534279,0.34917833903165324,0.7466981132075472,0.1539330071509221,0.2986450884456154
Case1008,CenterA,lesion_union,nnunet_oof,0.4440661938534279,0.22029996512033484,0.4440661938534279,0.34917833903165324,0.7466981132075472,0.1539330071509221,0.2986450884456154
Case1013,CenterA,scar,nnunet_oof,0.5878014184397163,0.30208738493452614,0.5878014184397163,0.4636671107922517,0.7976022566995769,0.05571847507331378,0.3217008797653959
Case1013,CenterA,lesion_union,nnunet_oof,0.5878014184397163,0.30208738493452614,0.5878014184397163,0.4636671107922517,0.7976022566995769,0.05571847507331378,0.3217008797653959
Case1015,CenterA,scar,mosaic_clean_oof,0.44019607843137254,0.46153846153846156,0.46153846153846156,0.48173048816135633,0.915047196002221,0.38382804503582396,0.13101330603889458
Case1015,CenterA,lesion_union,mosaic_clean_oof,0.44019607843137254,0.46153846153846156,0.46153846153846156,0.48173048816135633,0.915047196002221,0.38382804503582396,0.13101330603889458
Case1017,CenterA,scar,nnunet_oof,0.6125760649087221,0.333133971291866,0.6125760649087221,0.46034063260340635,0.8849391955098223,0.16023489932885907,0.3263422818791946
Case1017,CenterA,lesion_union,nnunet_oof,0.6125760649087221,0.333133971291866,0.6125760649087221,0.46034063260340635,0.8849391955098223,0.16023489932885907,0.3263422818791946
Case1032,CenterA,scar,nnunet_oof,0.6001304631441617,0.26145336317189544,0.6001304631441617,0.4454615356449782,0.7376910016977929,0.09828033432606398,0.28696320491882027
Case1032,CenterA,lesion_union,nnunet_oof,0.6001304631441617,0.26145336317189544,0.6001304631441617,0.4454615356449782,0.7376910016977929,0.09828033432606398,0.28696320491882027
Case1037,CenterA,scar,nnunet_oof,0.548721200591841,0.20850561134081513,0.548721200591841,0.39928057553956836,0.782608695652174,0.1416988416988417,0.37027027027027026
Case1037,CenterA,lesion_union,nnunet_oof,0.548721200591841,0.20850561134081513,0.548721200591841,0.39928057553956836,0.782608695652174,0.1416988416988417,0.37027027027027026
Case1041,CenterA,scar,nnunet_oof,0.3645541222658441,0.016080402010050253,0.3645541222658441,0.16804614998745923,0.6180811808118081,0.01335113484646195,0.4152202937249666
Case1041,CenterA,lesion_union,nnunet_oof,0.3645541222658441,0.016080402010050253,0.3645541222658441,0.16804614998745923,0.6180811808118081,0.01335113484646195,0.4152202937249666
Case1046,CenterA,scar,nnunet_oof,0.6767628963558922,0.08853754940711463,0.6767628963558922,0.4262200404273751,0.8320180383314544,0.0222007722007722,0.6042471042471043
Case1046,CenterA,lesion_union,nnunet_oof,0.6767628963558922,0.08853754940711463,0.6767628963558922,0.4262200404273751,0.8320180383314544,0.0222007722007722,0.6042471042471043
Case1049,CenterA,scar,nnunet_oof,0.628856102701667,0.1326530612244898,0.628856102701667,0.39760285813069035,0.8558670305135202,0.03642671292281006,0.5676496097137901
Case1049,CenterA,lesion_union,nnunet_oof,0.628856102701667,0.1326530612244898,0.628856102701667,0.39760285813069035,0.8558670305135202,0.03642671292281006,0.5676496097137901
Case1052,CenterA,scar,nnunet_oof,0.6413943355119825,0.044105854049719326,0.6413943355119825,0.4063353358820317,0.8383098591549296,0.007759456838021339,0.6682832201745877
Case1052,CenterA,lesion_union,nnunet_oof,0.6413943355119825,0.044105854049719326,0.6413943355119825,0.4063353358820317,0.8383098591549296,0.007759456838021339,0.6682832201745877
Case1060,CenterA,scar,nnunet_oof,0.5952822687516565,0.00040535062829347385,0.5952822687516565,0.33567268926384947,0.7207438281500481,0.0005012531328320802,0.562907268170426
Case1060,CenterA,lesion_union,nnunet_oof,0.5952822687516565,0.00040535062829347385,0.5952822687516565,0.33567268926384947,0.7207438281500481,0.0005012531328320802,0.562907268170426
Case1064,CenterA,scar,nnunet_oof,0.5677071637098585,0.3410186859553948,0.5677071637098585,0.48154703375942315,0.8118921308576481,0.21302325581395348,0.26232558139534884
Case1064,CenterA,lesion_union,nnunet_oof,0.5677071637098585,0.3410186859553948,0.5677071637098585,0.48154703375942315,0.8118921308576481,0.21302325581395348,0.26232558139534884
Case1067,CenterA,scar,nnunet_oof,0.6979087162265303,0.10081901026646672,0.6979087162265303,0.43983328899530016,0.8225538971807629,0.05464788732394366,0.5754929577464789
Case1067,CenterA,lesion_union,nnunet_oof,0.6979087162265303,0.10081901026646672,0.6979087162265303,0.43983328899530016,0.8225538971807629,0.05464788732394366,0.5754929577464789
Case1075,CenterA,scar,nnunet_oof,0.6398268398268399,0.1583011583011583,0.6398268398268399,0.5035431429762401,0.8034585966079149,0.055308504724847135,0.5233463035019456
Case1075,CenterA,lesion_union,nnunet_oof,0.6398268398268399,0.1583011583011583,0.6398268398268399,0.5035431429762401,0.8034585966079149,0.055308504724847135,0.5233463035019456
Case1076,CenterA,scar,nnunet_oof,0.5235702832709781,0.08386787936811872,0.5235702832709781,0.35798615823042473,0.7311529933481153,0.04128440366972477,0.48055919615552645
Case1076,CenterA,lesion_union,nnunet_oof,0.5235702832709781,0.08386787936811872,0.5235702832709781,0.35798615823042473,0.7311529933481153,0.04128440366972477,0.48055919615552645
Case1079,CenterA,scar,nnunet_oof,0.4457236842105263,0.039234268385140256,0.4457236842105263,0.2648221343873518,0.8321415129845691,0.013857557202707057,0.6458266194005801
Case1079,CenterA,lesion_union,nnunet_oof,0.4457236842105263,0.039234268385140256,0.4457236842105263,0.2648221343873518,0.8321415129845691,0.013857557202707057,0.6458266194005801
Case2003,CenterB,scar,mosaic_clean_oof,0.6523415977961432,0.7243107769423559,0.7243107769423559,0.7182229535170712,0.9213720316622691,0.27495107632093935,0.005870841487279843
Case2003,CenterB,pure_edema,nnunet_oof,0.6671652954375468,0.0,0.6671652954375468,0.6671652954375468,0.7396351575456053,0.0,0.5868421052631579
Case2003,CenterB,lesion_union,nnunet_oof,0.8008925506350841,0.47753530166880614,0.8008925506350841,0.8026701400195376,0.8548638807005375,0.039975772259236826,0.40854027861901876
Case2011,CenterB,scar,mosaic_clean_oof,0.6536267318663407,0.7144333448157079,0.7144333448157079,0.7239847715736041,0.9468879668049792,0.26713947990543735,0.08195429472025216
Case2011,CenterB,pure_edema,nnunet_oof,0.5771465461588121,0.0,0.5771465461588121,0.5771465461588121,0.6777862016679302,0.0,0.5126146788990825
Case2011,CenterB,lesion_union,nnunet_oof,0.766934234614843,0.4863199855046204,0.766934234614843,0.7685849695328368,0.8442659526996876,0.029601029601029602,0.38507078507078507
Case2013,CenterB,scar,nnunet_oof,0.6252821670428894,0.5393331175137585,0.6252821670428894,0.6358208955223881,0.7720188474084814,0.1381345926800472,0.13695395513577333
Case2013,CenterB,pure_edema,nnunet_oof,0.17552182163187854,0.0,0.17552182163187854,0.17552182163187854,0.7333994053518335,0.0,0.5790297339593115
Case2013,CenterB,lesion_union,mosaic_clean_oof,0.4937445446610416,0.5123390557939914,0.5123390557939914,0.5078209277238404,0.8932637571157496,0.07972567509644235,0.39777111015859407
Case2015,CenterB,scar,mosaic_clean_oof,0.6894511994742031,0.7041036717062635,0.7041036717062635,0.7064133016627079,0.9305381727158949,0.25629022820362785,0.011702750146284377
Case2015,CenterB,pure_edema,nnunet_oof,0.659776767259198,0.0,0.659776767259198,0.659776767259198,0.8265147591921285,0.0,0.70432480141218
Case2015,CenterB,lesion_union,nnunet_oof,0.876284735439665,0.5984766050054406,0.876284735439665,0.8459983351171364,0.9445034519383961,0.026163522012578617,0.41056603773584904
Case2025,CenterB,scar,nnunet_oof,0.7509513742071882,0.6849044166117337,0.7509513742071882,0.6834877036090706,0.981651376146789,0.16396396396396395,0.027927927927927927
Case2025,CenterB,pure_edema,nnunet_oof,0.6615548455804047,0.0,0.6615548455804047,0.6615548455804047,0.8724719101123596,0.0,0.7737917289486796
Case2025,CenterB,lesion_union,nnunet_oof,0.784985835694051,0.5288633207696886,0.784985835694051,0.7581823099810657,0.9469594594594595,0.010266281681103625,0.4716073147256978
Case2028,CenterB,scar,nnunet_oof,0.707474985285462,0.5928462709284628,0.707474985285462,0.5984905660377359,0.9226294357184409,0.20734341252699784,0.01511879049676026
Case2028,CenterB,pure_edema,nnunet_oof,0.6435955056179775,0.0,0.6435955056179775,0.6435955056179775,0.7808069792802618,0.0,0.6404293381037567
Case2028,CenterB,lesion_union,nnunet_oof,0.817533129459735,0.6652429257875067,0.817533129459735,0.7953058000451365,0.9259064634787179,0.07729941291585127,0.25244618395303325
Case2035,CenterB,scar,mosaic_clean_oof,0.7658823529411765,0.8016491067338525,0.8016491067338525,0.8092433167195288,0.9454737956590789,0.2429718875502008,0.018072289156626505
Case2035,CenterB,pure_edema,nnunet_oof,0.6545454545454545,0.0,0.6545454545454545,0.6545454545454545,0.8211284513805522,0.0,0.6965376782077393
Case2035,CenterB,lesion_union,nnunet_oof,0.8474934036939314,0.6218009478672986,0.8474934036939314,0.8394939221036963,0.9220708446866485,0.043478260869565216,0.3579373104145602
Case3001,CenterC,scar,mosaic_clean_oof,0.5620599476966405,0.5704496788008565,0.5704496788008565,0.7114208021753909,0.8169398907103825,0.22962718574727814,0.2510722533817222
Case3001,CenterC,pure_edema,nnunet_oof,0.013294336612603031,0.0,0.013294336612603031,0.013294336612603031,0.01450536698578474,0.0,0.007305669199298656
Case3001,CenterC,lesion_union,nnunet_oof,0.38937242327072835,0.3292140385565991,0.38937242327072835,0.487881320518178,0.5314064633591261,0.09840384317371766,0.1554315822098249
Case3005,CenterC,scar,mosaic_clean_oof,0.20464700625558535,0.36529041287613717,0.36529041287613717,0.2972375690607735,0.682741116751269,0.2976878612716763,0.015414258188824663
Case3005,CenterC,pure_edema,nnunet_oof,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case3005,CenterC,lesion_union,mosaic_clean_oof,0.08392889866226864,0.17193675889328064,0.17193675889328064,0.15744805384840505,0.2246346555323591,0.0726716839134525,0.0037629350893697085
Case3013,CenterC,scar,mosaic_clean_oof,0.6607760276603919,0.6819221967963387,0.6819221967963387,0.6916177992411177,0.7664373088685015,0.08831732259064146,0.02107220328478463
Case3013,CenterC,pure_edema,nnunet_oof,0.2917324907846235,0.0,0.2917324907846235,0.2917324907846235,0.4254992319508449,0.0,0.2702439024390244
Case3013,CenterC,lesion_union,nnunet_oof,0.6980999296270233,0.6770056665672533,0.6980999296270233,0.7384490678195083,0.7825340014316392,0.05950141110065851,0.10888993414863593
Case3022,CenterC,scar,nnunet_oof,0.8292358803986711,0.8189734658334187,0.8292358803986711,0.8103053814781658,0.9183765501691094,0.06858453199916614,0.015843235355430477
Case3022,CenterC,pure_edema,nnunet_oof,0.3466019417475728,0.0,0.3466019417475728,0.3466019417475728,0.5556420233463035,0.0,0.38469827586206895
Case3022,CenterC,lesion_union,nnunet_oof,0.8293958521190261,0.7993264103283749,0.8293958521190261,0.8179842888183185,0.9217440436952632,0.05152838427947598,0.10864628820960699
Case3031,CenterC,scar,nnunet_oof,0.8369864410235498,0.7334278959810875,0.8369864410235498,0.7674727610948711,0.9763353617308993,0.04997798326728314,0.09995596653456627
Case3031,CenterC,pure_edema,nnunet_oof,0.3800383877159309,0.0,0.3800383877159309,0.3800383877159309,0.5829244357212954,0.0,0.4113573407202216
Case3031,CenterC,lesion_union,nnunet_oof,0.8746810977966757,0.7727764373075963,0.8746810977966757,0.836826130943778,0.9833559782608695,0.02221850985633144,0.19144670898763783
Case3036,CenterC,scar,nnunet_oof,0.818231620466747,0.0,0.818231620466747,0.5033023318506538,0.9523080846722775,0.0,0.9089581304771178
Case3036,CenterC,pure_edema,nnunet_oof,0.3341227125941873,0.0,0.3341227125941873,0.3341227125941873,0.41911963273021874,0.0,0.2651178681243594
Case3036,CenterC,lesion_union,nnunet_oof,0.7470229451060122,0.00015691197238349287,0.7470229451060122,0.5281527485500179,0.8448275862068966,0.00014214641080312722,0.7312011371712864
Case3039,CenterC,scar,nnunet_oof,0.8232253618194348,0.8084573218480814,0.8232253618194348,0.8194168829186383,0.9415891948780916,0.0977792509115015,0.03413987404706662
Case3039,CenterC,pure_edema,nnunet_oof,0.17924096936442616,0.0,0.17924096936442616,0.17924096936442616,0.21269669017905588,0.0,0.11900425015179114
Case3039,CenterC,lesion_union,nnunet_oof,0.7278187961456639,0.6825199203187251,0.7278187961456639,0.7313485113835376,0.8034889687018985,0.048027444253859346,0.0838336192109777
Case3042,CenterC,scar,nnunet_oof,0.9056160580824258,0.8287926584456553,0.9056160580824258,0.8480729845466394,0.9873198222607564,0.06720890410958905,0.04708904109589041
