pathology,case_id,case_t2_present,case_has_scar_label,case_has_edema_label,trainable_groups,required_group,parameter_group,parameter_name,requires_grad,grad_abs_sum,nonzero_gradient
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.9.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.9.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.9.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.9.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.9.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.9.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.norm1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.norm1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.10.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.norm1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.norm1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.11.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.norm1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.norm1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.12.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.norm1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.norm1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.13.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.norm1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.norm1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.14.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.norm1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.norm1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.dw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.pw1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.norm2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.norm2.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.dw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.bank.experts.15.pw2.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.availability_embed.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.availability_embed.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.router.0.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.router.1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.router.1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.router.3.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.anatomy_router.router.3.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.availability_embed.weight,True,0.0007475060410797596,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.availability_embed.bias,True,0.0007475060410797596,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.router.0.weight,True,0.08248824626207352,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.router.1.weight,True,0.0012977442238479853,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.router.1.bias,True,0.0008643053006380796,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.router.3.weight,True,0.019414588809013367,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router0.router.3.bias,True,0.000941590522415936,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.availability_embed.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.availability_embed.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.router.0.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.router.1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.router.1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.router.3.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router0.router.3.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.availability_embed.weight,True,0.014917207881808281,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.availability_embed.bias,True,0.014917207881808281,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.router.0.weight,True,3.7835025787353516,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.router.1.weight,True,0.0364501066505909,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.router.1.bias,True,0.037857990711927414,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.router.3.weight,True,0.9158457517623901,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_router1.router.3.bias,True,0.03313877806067467,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.availability_embed.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.availability_embed.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.router.0.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.router.1.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.router.1.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.router.3.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_router1.router.3.bias,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_proposal0.weight,True,0.010929251089692116,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.scar_proposal0.bias,True,0.0007888736436143517,True
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_proposal0.weight,True,0.0,False
scar,Case1002,False,True,False,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,spatial_dictionary,m10_spatial_dictionary.edema_proposal0.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_evidence_head,evidence_heads.scar.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_evidence_head,evidence_heads.scar.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,edema_evidence_head,evidence_heads.edema.weight,True,3.059431552886963,True
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,edema_evidence_head,evidence_heads.edema.bias,True,0.11662235856056213,True
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.embedding.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.conv_score.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.conv_score.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.discovery_fusion.0.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.discovery_fusion.1.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.discovery_fusion.1.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.discovery_fusion.3.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.discovery_fusion.3.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.confirmation_fusion.0.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.confirmation_fusion.1.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.confirmation_fusion.1.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.confirmation_fusion.3.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.confirmation_fusion.3.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.proposal_reliability.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",False,scar_dictionary,scar_dictionary.proposal_reliability.bias,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,edema_dictionary,edema_dictionary.embedding.weight,True,0.0,False
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,edema_dictionary,edema_dictionary.conv_score.weight,True,0.025285687297582626,True
edema,Case2002,True,True,True,"anchor_free_spatial_discovery_dictionary,scar_proposal_dictionary,edema_proposal_dictionary,scar_evidence_head,edema_evidence_head",True,edema_dictionary,edema_dictionary.conv_score.bias,True,0.0007434434373863041,True
