case_id,fold,role,t2_present,care_scar_dice,nnunet_scar_dice,care_scar_hd95,nnunet_scar_hd95,care_scar_sensitivity,nnunet_scar_sensitivity,care_scar_precision,nnunet_scar_precision,care_pure_edema_dice,nnunet_pure_edema_dice,care_pure_edema_hd95,nnunet_pure_edema_hd95,care_pure_edema_sensitivity,nnunet_pure_edema_sensitivity,care_pure_edema_precision,nnunet_pure_edema_precision
Case1058,1,outer,False,0.5754962354551677,0.6765799256505576,8.058146405881706,4.1016000509262085,0.43619008092965345,0.6042747457978834,0.8455349959774738,0.7685405120084455,,,,,,,,
Case1063,1,outer,False,0.6876985928279619,0.6886841908185426,5.0,4.788532526532354,0.6689726229025611,0.6767736237856933,0.7075031133250311,0.7010214971794481,,,,,,,,
Case1069,1,outer,False,0.20307584760573227,0.4665144596651446,27.67146586608299,15.50735167902653,0.11520920087249653,0.36466389054134446,0.8556701030927835,0.6473072861668426,,,,,,,,
Case1072,1,outer,False,0.6492280460222244,0.6285007310763694,6.836000084877014,6.836000084877014,0.6892879515556484,0.583420338275214,0.6135687732342008,0.6811311555338859,,,,,,,,
Case1074,1,outer,False,0.545772409408773,0.4990026595744681,26.119651246595307,25.85509104250695,0.4306496112365187,0.37647353900175573,0.7449023861171367,0.7397732873336619,,,,,,,,
Case1077,1,outer,False,0.10837849103793247,0.4654628833476641,29.89253402529525,23.282577328575268,0.0580875781948168,0.36282394995531725,0.8074534161490683,0.6490807354116707,,,,,,,,
Case2001,1,outer,True,0.7370842919891236,0.7379480840543882,13.49893165048891,13.287874105930113,0.8241347053320861,0.8376987839101965,0.6666666666666666,0.6594256259204713,0.6806406535526174,0.6907909477929643,5.634757162580301,4.788622787725611,0.6835060449050087,0.665587219343696,0.6777991864697067,0.7179785747554728
Case2010,1,outer,True,0.8051172707889126,0.7976678903044698,3.97747564417433,3.97747564417433,0.7255956956187548,0.7098385857033052,0.9042145593869731,0.9103006407097092,0.7305068877892202,0.7129055515501082,5.070306481121235,5.070306481121235,0.844465058750773,0.764378478664193,0.6436483620080132,0.6679275871386112
Case2016,1,outer,True,0.7678594496835034,0.7763358778625954,7.083333492279053,7.083333492279053,0.748991935483871,0.7689012096774194,0.7877020938245428,0.7839157245632066,0.5611175785797439,0.5455688246385921,20.07824322083926,20.38821360923728,0.4862435803374908,0.4776228906823184,0.6632474355766825,0.6360527601367856
Case2024,1,outer,True,0.6621260034054974,0.6775528978840847,12.777167660789694,13.217492581264773,0.6487130600571973,0.702097235462345,0.6761053154495777,0.6546666666666666,0.6602058147667099,0.6316217590238943,6.71875,7.601397897755386,0.6829268292682927,0.6420008267879289,0.6389479791142912,0.6215729437662597
Case2026,1,outer,True,0.7941002949852507,0.7860562537402753,6.64773516413673,5.53125,0.7140583554376658,0.696816976127321,0.8943521594684385,0.9015099519560741,0.6623336428350356,0.6802199633394435,6.64773516413673,5.53125,0.7764876632801161,0.7405660377358491,0.5774419859686994,0.6289676425269646
Case2027,1,outer,True,0.571369466280513,0.5684430512016719,10.884806103291414,10.875,0.6595033428844317,0.6494746895893028,0.504014598540146,0.5053883314752879,0.5678013706325132,0.574343339587242,8.15625,8.704247010260278,0.6071600192215281,0.5884190293128304,0.5332348596750369,0.5609253321117728
Case2030,1,outer,True,0.72400175515577,0.7509263071222725,5.3125,4.788622787725611,0.6425233644859814,0.7102803738317757,0.8291457286432161,0.7965065502183406,0.5409669211195929,0.5442216981132075,16.157337971104646,17.458646204056006,0.7827687776141384,0.6796759941089838,0.41329704510108867,0.45378564405113075
Case3002,1,outer,True,0.19903024705610714,0.3787906976744186,46.029931157649415,6.6796875,0.12240840670264129,0.28912240840670267,0.5320987654320988,0.5490830636461704,0.12126676434126,0.1301323760376935,117.14740484328888,117.14505368409039,0.07233127184727077,0.07797795106211347,0.3749128919860627,0.39295392953929537
Case3007,1,outer,True,0.5524914191028524,0.5975789116415884,17.93730630711859,16.508381879510818,0.4216040462427746,0.4770592485549133,0.8012358393408857,0.7995761429003936,0.29908972691807545,0.2870036101083033,12.285389132331645,11.593339362673941,0.7707774798927614,0.6394101876675603,0.18554372378186512,0.18502715283165244
Case3014,1,outer,True,0.6533161068044789,0.6804,3.006018888283859,4.162302527181282,0.517217865666553,0.5799522673031027,0.8866160140268848,0.8229317851959361,0.4413287316652286,0.44111255975662755,14.762474920544367,14.434783615065495,0.4486842105263158,0.4451754385964912,0.4342105263157895,0.4371231696813092
Case3018,1,outer,True,0.8588541666666667,0.8208704015388314,1.4583333730697632,2.1875000596046448,0.9156024430871738,0.9478067740144365,0.8087297694948504,0.7239185750636132,0.18929254302103252,0.2,115.19633387514969,115.19633387514969,0.668918918918919,0.5743243243243243,0.11024498886414254,0.12108262108262108
Case3025,1,outer,True,0.5113588557004628,0.5836277974087162,6.813019618944672,5.801077170482274,0.3649602161837562,0.446329379972977,0.8538812785388128,0.8429259994329459,0.3705917513448894,0.29015873015873017,20.627847197296276,22.406450607317364,0.3066271018793274,0.22601384767556876,0.46827794561933533,0.4051418439716312
Case3028,1,outer,True,0.6836169776501948,0.6783196523418639,4.973621554950589,5.242657444450721,0.7432010699955417,0.7828800713330362,0.6328777524677297,0.5983983642869314,0.352368942532877,0.3572369659326181,39.67425861406787,28.95352208170129,0.2843849956382669,0.2759523117185228,0.4630681818181818,0.5064034151547492
Case3030,1,outer,True,0.6944878375362642,0.7405239488899993,5.109764714208504,3.80859375,0.5731827111984283,0.6369106090373281,0.8809209284770712,0.8843989769820972,0.35168869309838474,0.3733946712670117,26.05817295076382,25.999057752701738,0.31461412151067325,0.3198686371100164,0.3986683312526009,0.44843462246777166
Case3033,1,outer,True,0.7496286138727003,0.7598866855524079,3.6453333497047424,3.6453333497047424,0.6631621512333199,0.6779215527699151,0.8620236530880421,0.8643980407321474,0.1373946856772521,0.16515837104072398,22.173697110030503,21.02949809363096,0.1674565560821485,0.17298578199052134,0.11648351648351649,0.15800865800865802
Case3041,1,outer,True,0.7566942148760331,0.7857825948358305,4.444163161573059,4.387069655206638,0.6115415442158696,0.6585626502805236,0.9921976592977894,0.9739233504543658,0.4071910112359551,0.35918367346938773,5.104166805744171,114.99999046325684,0.5438175270108043,0.5282112845138055,0.3254310344827586,0.272108843537415
Case5007,1,outer,False,0.0,0.0,1000000.0,1000000.0,,,0.0,0.0,,,,,,,,
Case5010,1,outer,False,0.1380897583429229,0.186401833460657,32.24461396485587,40.11665499890016,0.1875,0.38125,0.1092896174863388,0.12335692618806876,,,,,,,,
Case6004,1,outer,False,0.023554603854389723,0.38350785340314136,48.63586161636974,60.020245844589226,0.012304250559284116,0.3277404921700224,0.275,0.46214511041009465,,,,,,,,
Case6006,1,outer,False,0.2993685419058553,0.219460442558351,40.0,57.05326704316699,0.30894549763033174,0.21445497630331753,0.2903674832962138,0.22470515207945377,,,,,,,,
Case7004,1,outer,False,0.45724572457245727,0.7310950737370568,13.582908636439681,6.5625,0.3025610482430018,0.6938653960690887,0.9355432780847146,0.7725464190981433,,,,,,,,
Case8004,1,outer,False,0.3623481781376518,0.5928822839264764,35.22532379402265,35.62958370823132,0.22305295950155762,0.4722741433021807,0.9649595687331537,0.7962184873949579,,,,,,,,
Case8006,1,outer,False,0.5451176579581248,0.5660859836982579,51.23518799221656,15.647845254585421,0.41588917161436245,0.5007068136839129,0.7908602150537635,0.6511029411764706,,,,,,,,
Case8008,1,outer,False,0.37180544105523494,0.456271186440678,50.297776953737774,39.62532038514011,0.2610709117221418,0.38958031837916063,0.6456692913385826,0.5505112474437628,,,,,,,,
Case8013,1,outer,False,0.6596424010217113,0.7293850949277416,9.957490212303751,4.453125,0.5529978586723768,0.6889721627408993,0.817246835443038,0.7748344370860927,,,,,,,,
Case8016,1,outer,False,0.05644599303135889,0.34810874704491723,40.16130766755835,26.71875,0.029042667622803872,0.2111868053065615,1.0,0.9899159663865547,,,,,,,,
Case8024,1,outer,False,0.6598478888014686,0.6530501089324618,11.699999809265137,4.694005901812438,0.5925577013659915,0.5647668393782384,0.744378698224852,0.7740477727566172,,,,,,,,
Case8029,1,outer,False,0.0,0.06993006993006994,1000000.0,28.744696067997488,0.0,0.03681392235609103,,0.6962025316455697,,,,,,,,
